time_s,true_x_m,true_y_m,ideal_x_m,ideal_y_m,noise_x_m,noise_y_m,multipath_x_m,multipath_y_m,outage_x_m,outage_y_m,urban_x_m,urban_y_m,error_noise_m,error_multipath_m,error_outage_m,error_urban_m,noise_x_corrected,noise_y_corrected,multipath_x_corrected,multipath_y_corrected,outage_x_corrected,outage_y_corrected,urban_x_corrected,urban_y_corrected,error_noise_corrected_m,error_multipath_corrected_m,error_outage_corrected_m,error_urban_corrected_m,noise_x_kf,noise_y_kf,multipath_x_kf,multipath_y_kf,outage_x_kf,outage_y_kf,urban_x_kf,urban_y_kf,error_noise_kf_m,error_multipath_kf_m,error_outage_kf_m,error_urban_kf_m,true_vx_mps,true_vy_mps,ins_vx_mps,ins_vy_mps,ins_x_m,ins_y_m,error_ins_m,fused_x_m,fused_y_m,error_fused_m
105,84.0,5.081855052657028,84.0,5.081855052657028,84.80810171362907,6.327554917352026,80.56426202629363,3.6110725886349297,84.80810171362907,6.327554917352026,90.69703434582397,10.655231139877687,1.484855727830612,3.7373113973072734,1.484855727830612,8.712794617041588,84.40459641833294,4.835101689463656,80.58141568081416,3.6160772037273747,84.40459641833294,4.835101689463656,85.54936759991402,10.815325171787403,0.4739045093424267,3.719573019823129,0.4739045093424267,5.939126161871308,68.21971830620203,12.910055209469611,65.792763848773,10.687303388288077,68.21971830620203,12.910055209469611,56.719711247340186,15.177479862041173,17.61527768815286,19.050577400960215,17.61527768815286,29.088413410159554,0.8000000000000043,-0.5498888023133088,0.8351213193364805,-0.4233668549428673,88.01711841304594,0.289182553670027,6.253554991121369,85.77080672345413,4.516043208247426,1.859004974470091
106,84.80000000000001,4.532041909895302,84.80000000000001,4.532041909895302,88.57237180242107,2.396801051130113,81.4709302311044,3.1669971194653876,88.57237180242107,2.396801051130113,83.73011686957165,12.101019597443086,4.3347482672747955,3.5980623682830317,4.3347482672747955,7.644218282294888,85.28124458997881,4.431851967770535,81.48755132186493,3.172742786640396,85.28124458997881,4.431851967770535,87.50291338801057,9.915518882968254,0.49156320029760947,3.580504203566925,0.49156320029760947,6.023916093596708,69.21226204613228,12.397352303035614,66.55734552355358,10.32055843727396,69.21226204613228,12.397352303035614,57.389492871073564,15.101192353434573,17.459687342529634,19.13900117390526,17.459687342529634,29.377590816183243,0.8000000000000043,-0.5494675875389916,0.8569324226958062,-0.8321281399178471,88.87405083574174,-0.5429455862478201,6.507948086625839,88.66287551241727,1.5148770599167332,4.9015396516175525
107,85.60000000000001,3.982919877579045,85.60000000000001,3.982919877579045,85.94915562566369,3.698160907536458,82.38591937659139,2.7257965412119782,85.94915562566369,3.698160907536458,96.42393283453134,10.486228923084553,0.4505522410912119,3.4511843382539578,0.4505522410912119,12.62737306599434,85.762246319671,4.073703298886626,82.4019663595211,2.732275035545598,85.762246319671,4.073703298886626,88.98440246533053,10.464550314176751,0.18591798684121183,3.4338799755582117,0.18591798684121183,7.31202524366301,70.02847232202014,11.973117699691715,67.32925965266648,9.950183691624126,70.02847232202014,11.973117699691715,58.35723104070056,14.98677861348689,17.501878055299876,19.220514828331034,17.501878055299876,29.381173694214205,0.7999999999999972,-0.5485068923987333,0.5507036433812291,-0.6683854374516415,89.42475447912297,-1.2113310236994614,6.450503023098563,86.99183528170147,2.225313328165682,2.2419603551199856
108,86.4,3.435028125097835,86.4,3.435028125097835,86.91510078144553,3.675619388521633,83.30894204977605,2.287837371959794,86.91510078144553,3.675619388521633,81.60562284714452,11.556016696992046,0.5685182240541197,3.2970723188501867,0.5685182240541197,9.430615444850833,86.60075255859009,3.334151009444164,83.32437481577475,2.2950400505012922,86.60075255859009,3.334151009444164,90.35068575931739,9.592105658871679,0.2246726112437129,3.2800980296422537,0.2246726112437129,7.315567081626396,70.85198231509962,11.568473706177736,68.1085406187797,9.576514147117898,70.85198231509962,11.568473706177736,58.93348659846357,14.901740661692141,17.546902602749107,19.294956254252046,17.546902602749107,29.763985869397093,0.7999999999999972,-0.5470075814533191,0.8939219959535437,-0.5616165060777313,90.31867647507651,-1.7729475297771926,6.517594321380323,87.93617348953482,2.041049313031985,2.0743688000059435
109,87.2,2.8889047146724067,87.2,2.8889047146724067,87.05110816846766,3.9177823827899045,84.23969075804443,1.8534818052474376,87.05110816846766,3.9177823827899045,97.22514900275775,4.616779687219591,1.0395951295807202,3.1361650800571126,1.0395951295807202,10.172962422433766,87.30251808805478,2.172824599934041,84.25447073323434,1.8613996192971924,87.30251808805478,2.172824599934041,90.20274446526643,9.954495090184361,0.7233814271199659,3.1196008370294876,0.7233814271199659,7.677176673635651,71.64196277402174,11.195373534141925,68.89520611575207,9.199886130956601,71.64196277402174,11.195373534141925,59.882435881822936,14.646857333748398,17.636608136876685,19.362178740562353,17.636608136876685,29.740523854551572,0.7999999999999972,-0.5449710039813997,0.5891885383976025,-0.43745557145273417,90.90786501347412,-2.210403101229927,6.304855522489636,88.2081352219696,2.079326737583955,1.2929629255173236
110,88.0,2.3450861171350357,88.0,2.3450861171350357,84.16245756940192,3.7683158733128153,85.17783869771843,1.4230875071997775,84.16245756940192,3.7683158733128153,91.76865583326929,11.415592747506457,4.092959179555845,2.9689519788669814,4.092959179555845,9.822263350228733,88.26739129127614,2.300159243787494,85.19192893985885,1.431711014558761,88.26739129127614,2.300159243787494,91.65177222201484,8.43898651075138,0.2711393121609408,2.9528828552464517,0.2711393121609408,7.104298865391057,72.25254648602296,10.83318014562908,69.68925702232787,8.820637015903134,72.25254648602296,10.83318014562908,60.67250021623844,14.566794318799088,17.889383231722213,19.42205107183342,17.889383231722213,29.93597160270751,0.8000000000000043,-0.5423989927652346,0.7658480602814336,-0.5049684569112048,91.67371307375555,-2.7153715581411317,6.2533510721487495,86.415834220708,1.823209643876631,1.6679137476561665
111,88.80000000000001,1.8041067291419375,88.80000000000001,1.8041067291419375,88.74697224910157,-0.445177454533801,86.12304057089497,0.9970074197897404,88.74697224910157,-0.445177454533801,91.00428858212331,6.313870819978342,2.249909171788759,2.795983025740888,2.249909171788759,5.019647428682281,88.96255164052958,1.8958697737818149,86.13640586171859,1.0063267969631147,88.96255164052958,1.8958697737818149,91.09833439881409,8.447115666146846,0.1866641159956436,2.7805011335502843,0.1866641159956436,7.029360479154499,73.05692410201421,10.283172614052999,70.49067732166937,8.439104938744865,73.05692410201421,10.283172614052999,61.42391882406857,14.362342137766882,17.881247076487817,19.474457583734313,17.881247076487817,30.119081943672008,0.8000000000000043,-0.5392938624413139,1.0164304324405649,-0.5104743182139944,92.69014350619611,-3.225845876355126,6.358745136608824,89.92992362622994,-1.2793779810801986,3.2839922897726592
112,89.60000000000001,1.2664983922524078,89.60000000000001,1.2664983922524078,89.72046041988206,-1.8017299492188368,87.07493344851072,0.5755895702062318,89.72046041988206,-1.8017299492188368,89.66144528746713,13.191957159066451,3.0705921038401605,2.6178838954069836,3.0705921038401605,11.925617062539523,89.77512219813268,1.1110951000956268,87.087540381751,0.5855946245440384,89.77512219813268,1.1110951000956268,93.37291072044593,7.329643749459903,0.23413237173014698,2.6030910998678896,0.23413237173014698,7.141189461643107,73.86954706750083,9.69383376236804,71.29943406676271,8.055628523172764,73.86954706750083,9.69383376236804,62.12333998838998,14.333352628874593,17.845647393747697,19.519298179272123,17.845647393747697,30.425474935237098,0.7999999999999972,-0.5356584074173345,0.7197174565849858,-0.5893053253129696,93.4098609627811,-3.8151512016680957,6.351236348232968,90.82728058275177,-2.4057563249536145,3.8719081002577247
113,90.4,0.7327899143072685,90.4,0.7327899143072685,95.32648422497059,3.2881435581042866,88.03313767747596,0.15917688629636617,95.32648422497059,3.2881435581042866,93.8733111668106,1.4924595414122304,5.5497818933495635,2.4353786481136233,5.5497818933495635,3.5554167693586822,90.58647481129296,0.8746405006442638,88.04495474236535,0.1698570680551982,90.58647481129296,0.8746405006442638,92.9090714600163,6.623376779791944,0.23429563395610237,2.4213904176933028,0.23429563395610237,6.402691091352831,74.91592572620367,9.381450989616619,72.11547739162343,7.670546607162675,74.91592572620367,9.381450989616619,62.90963794438966,14.015343899633777,17.73572368165485,19.556488308116418,17.73572368165485,30.531070179763667,0.7999999999999972,-0.5314958993574441,0.9051873484351072,-0.4792147608046369,94.3150483112162,-4.294365962472733,6.37180504163463,95.02305345084426,1.0133907019311803,4.6315612930607015
114,91.2,0.20350659353751954,91.2,0.20350659353751954,90.81527807043776,0.8681346174967028,88.99725782960945,-0.25189298195754456,90.81527807043776,0.8681346174967028,92.54986807212602,10.543133010852806,0.7679462047031596,2.2493247525819737,0.7679462047031596,10.42736871227777,91.60078714777282,0.1761307014776265,89.00825548963995,-0.24054856764741822,91.60078714777282,0.1761307014776265,93.30281639531145,4.946049982430712,0.4017210192234718,2.2362756951834917,0.4017210192234718,5.1878275403028935,75.69127944930355,8.96628744067847,72.93874056811967,7.284197974937672,75.69127944930355,8.96628744067847,63.64357768853301,13.929366376505879,17.813105885684696,19.58595891134955,17.813105885684696,30.785640116613205,0.7999999999999972,-0.5268100842379231,0.9819108580934528,-0.39466450170790396,95.29695916930966,-4.689030464180637,6.381378636010867,92.15978240009933,-0.7990149070064994,1.3878874646719233
115,92.0,-0.3208302541685777,92.0,-0.3208302541685777,92.60309468466723,-1.817803327281685,89.96688369000297,-0.6572878349737397,92.60309468466723,-1.817803327281685,97.52765709856732,3.733713280183443,1.613893298920211,2.06076821444266,1.613893298920211,6.855240059348573,92.73488334490546,0.31109548202431914,89.97703445675197,-0.6452904162505472,92.73488334490546,0.31109548202431914,93.56926715418133,3.994860592510015,0.9692180697254694,2.048820144850951,0.9692180697254694,4.592144040129595,76.51600610866662,8.440387232477871,73.76914010812298,6.896921093583631,76.51600610866662,8.440387232477871,64.4824825636738,13.676941543467143,17.79081219829969,19.607656334075955,17.79081219829969,30.873149841848054,0.8000000000000043,-0.5216051789761003,0.8718111284144042,-0.7979539454584808,96.16877029772407,-5.486984409639118,6.63835782052097,93.67279736858427,-2.918557651988915,3.0897311646369623
116,92.80000000000001,-0.839703764414681,92.80000000000001,-0.839703764414681,92.73057646058952,2.262600186630365,90.94159128234499,-1.0566810901744443,92.73057646058952,2.262600186630365,93.97827417975046,-0.32708910045612427,3.1030806358349734,1.8710323679054968,3.1030806358349734,1.2849528537545374,93.73251272283281,0.2508547358263386,90.95086978418202,-1.0440422167102308,93.73251272283281,0.2508547358263386,94.26003589646943,2.3899530144219234,1.4348859957128925,1.8603861852146826,1.4348859957128925,3.5443458815505715,77.30672966912616,8.139119812951453,74.60657591058865,6.509053854383294,77.30672966912616,8.139119812951453,65.21264298873584,13.330275513931742,17.907001378762498,19.621542208425286,17.907001378762498,31.013715991730393,0.8000000000000043,-0.5158858676353928,0.6243577294858131,-0.42660555751012275,96.79312802720987,-5.913589967149241,6.456732350035044,93.94934193057563,-0.190256859503517,1.320139445542771
117,93.60000000000001,-1.3526019894393633,93.60000000000001,-1.3526019894393633,91.26264392476095,-1.121252720853646,91.92094392864057,-1.4497519427185375,91.26264392476095,-1.121252720853646,94.52487038033536,-0.3256948340221668,2.3487775344915227,1.681864264496735,2.3487775344915227,1.3819998286066073,94.0547383898493,-0.037296203350426146,91.9293269741432,-1.436483474120955,93.46685080580984,-0.2553600678866527,94.61521618256127,2.4159357005593156,1.3916954818212812,1.6727774695989757,1.105291157264083,3.9028887017534637,77.98730625960481,7.687526843105381,75.4509314530613,6.120933318927414,77.98730625960481,7.687526843105381,65.93816589554005,12.992269153319272,18.04106801551345,19.62759330959567,18.04106801551345,31.160109019787036,0.7999999999999972,-0.5096572972099622,0.7801287086972851,-0.5444712680899693,97.57325673590717,-6.45806123523921,6.469349519074907,93.15582776810481,-2.7222952751693157,1.4399127294945593
118,94.4,-1.8590183588346054,94.4,-1.8590183588346054,96.68564562903005,0.49957600929304746,92.90449334067907,-1.8361855204321618,96.68564562903005,0.49957600929304746,92.86944389421242,-0.3444549094665357,3.284378683231826,1.4956809507989277,3.284378683231826,2.153254382353686,94.64987367841684,-0.13613245454825992,92.91195997659933,-1.8222996147949306,93.99716535288425,-0.48005900496332377,94.0648100467193,0.42541092490822685,1.7409114550585671,1.4884929886990137,1.4365948115408103,2.308889225840449,78.89915180733117,7.336998337038949,76.30207402699567,5.732895470054922,78.89915180733117,7.336998337038949,66.60467497820916,12.662205064963103,18.023401947550024,19.62580138770463,18.023401947550024,31.35994296536337,0.7999999999999972,-0.5029250729927774,1.12391170135824,-0.6024234026249546,98.6971684372654,-7.060484637864165,6.746918409919565,97.28910247150066,-1.7684421848541163,2.8905219483899627
119,95.2,-2.358452135424918,95.2,-2.358452135424918,96.70386606537355,-2.2234151726047005,93.89178074052104,-2.2156730330115546,96.70386606537355,-2.2234151726047005,94.49682648348393,1.9576041124498098,1.509916595017689,1.3159876530414885,1.509916595017689,4.372961757110169,95.76451566944613,-0.491857087121596,93.89831230415773,-2.2011821356252854,94.34568301993852,-0.14562292438373353,93.06976817864474,-0.3753348293923761,1.9500910274653045,1.3111539613425074,2.3720182587110337,2.9104367133130284,79.76741787095068,6.870774477206792,77.15985501617813,5.345274967667459,79.76741787095068,6.870774477206792,67.2948838229343,12.39731297676114,17.981746718190696,19.616172978341968,17.981746718190696,31.566249585618205,0.7999999999999972,-0.4956952535312178,0.5262431355503765,-0.882156621413115,99.22341157281578,-7.94264125927728,6.882660013048655,97.45972971760621,-3.9391829986064746,2.757732484931657
120,96.0,-2.850408865897041,96.0,-2.850408865897041,97.58206389408609,1.2710869838669332,94.8823380072043,-2.587911915578702,,,96.35957316945334,1.6743383443739783,4.414708847092015,1.148073594795426,,4.539012026977467,96.17390444284982,-1.148433385951565,94.88791817304987,-2.572828747812687,94.88405187305484,-0.948363961388433,93.8380276980014,0.545425894407101,1.7108370143232636,1.1462009910083248,2.2052471609322075,4.025645035755019,80.63616749772682,6.5976999286817035,78.02411021743251,4.958404909457208,79.76741787095068,6.870774477206792,68.01402814139573,12.131995629241965,18.036466088236413,19.59872919485283,18.92083846362446,31.744087092347637,0.8000000000000043,-0.4879743451748122,0.7886320979200779,-0.7150270437229571,100.01204367073585,-8.657668303000237,7.0583820090524805,100.01204367073585,-8.657668303000237,7.0583820090524805
121,96.80000000000001,-3.3344008257745426,96.80000000000001,-3.3344008257745426,94.98122509041053,0.1762808591118663,95.87568884680245,-2.952605966675374,,,88.69702512123222,-3.3905404187048163,3.9538371317429215,1.0000592094271044,,8.10316935154612,97.47548590896977,-1.4801214318603928,95.88030366734836,-2.9369435150402743,96.6947558472018,-0.8619195816558264,94.26409287464462,1.1327227180461823,1.9734825268827014,1.0019050145343211,2.4747201527075835,5.136732200941148,81.33571849739695,6.28455304165146,78.89466020269259,4.572616596580554,79.76741787095068,6.870774477206792,68.52573124121146,11.747963768652353,18.21176202061241,19.57350550551607,19.855841884629086,32.04546762965752,0.8000000000000043,-0.4797692962199247,0.7471837892767881,-0.2450604473828371,100.75922746001264,-8.902728750383075,6.8324049906378646,100.75922746001264,-8.902728750383075,6.8324049906378646
122,97.60000000000001,-3.8099474583368904,97.60000000000001,-3.8099474583368904,100.40558862187221,-4.307875755295037,96.87134998291162,-3.3094654807862254,,,90.56236402204553,-1.8715069999207778,2.849431540516531,0.8839757107839145,,7.299717225278235,98.57480956933976,-1.900627041728282,96.87498792350986,-3.293236986186708,96.70386606537355,-2.2234151726047005,94.78902390406317,0.8891605015684529,2.143771944436914,0.8902989515248328,1.8221253311613095,5.475691940821184,82.26567900409633,5.768003092077202,79.77131072142546,4.188239304303861,79.76741787095068,6.870774477206792,69.07086899212466,11.411048063914315,18.07978255266335,19.540551498922454,20.786505393011435,32.335584434998324,0.7999999999999972,-0.47108749065679323,0.848112104464568,-0.5943697705263264,101.6073395644772,-9.4970985209094,6.957187477245663,101.6073395644772,-9.4970985209094,6.957187477245663
